Date, Open, High, Low, Close, Volume
06/08/21, 400.72, 402.75, 398.745, 401.74, 3051309
06/07/21, 406.96, 407.21, 398.69, 400.25, 3353805
06/04/21, 410.96, 411.00, 404.65, 405.64, 2991121
06/03/21, 403.50, 409.755, 402.84, 407.96, 2281157
06/02/21, 409.14, 409.14, 404.55, 405.85, 2232967
06/01/21, 413.73, 413.73, 406.155, 406.72, 2199581
05/28/21, 412.70, 415.47, 410.02, 411.92, 2368025
05/27/21, 414.92, 415.105, 410.38, 412.70, 2041955
05/26/21, 412.10, 415.30, 411.01, 413.21, 1903928
05/25/21, 411.85, 413.86, 408.8942, 413.05, 2285601
05/24/21, 412.37, 413.90, 409.92, 410.95, 1883815
05/21/21, 410.76, 418.63, 409.46, 411.63, 4295746
05/20/21, 409.53, 413.83, 408.32, 408.64, 2105974
05/19/21, 409.49, 410.72, 404.25, 409.50, 2783146
05/18/21, 409.69, 412.96, 406.27, 410.38, 2694776
05/17/21, 409.31, 412.51, 408.57, 408.63, 1583903
05/14/21, 410.99, 412.59, 408.50, 409.80, 2072948
05/13/21, 406.28, 413.18, 404.315, 408.56, 2638499
05/12/21, 409.29, 410.85, 404.6801, 405.37, 2888410
05/11/21, 421.00, 422.29, 410.61, 411.70, 3024021
05/10/21, 419.27, 425.98, 418.215, 420.89, 2489255
05/07/21, 415.00, 419.02, 414.065, 417.65, 1851063
05/06/21, 413.00, 416.85, 412.56, 414.97, 3058890
05/05/21, 410.50, 412.75, 406.80, 412.50, 2767602
05/04/21, 405.48, 412.47, 403.50, 411.34, 3237206
05/03/21, 401.00, 406.77, 400.53, 405.90, 2568596
04/30/21, 401.00, 401.86, 398.35, 398.80, 2328135
04/29/21, 396.75, 402.16, 396.30, 401.55, 1996547
04/28/21, 395.18, 396.99, 393.30, 394.59, 1886514
04/27/21, 394.66, 396.33, 392.30, 394.50, 1758509
04/26/21, 399.81, 400.00, 395.21, 395.86, 1642260
04/23/21, 395.62, 401.99, 394.50, 400.31, 2263403
04/22/21, 398.44, 398.76, 393.19, 396.54, 2718851
04/21/21, 398.86, 401.477, 395.44, 398.81, 2473336
04/20/21, 389.86, 397.88, 389.4175, 396.53, 3348284
04/19/21, 390.00, 393.39, 388.47, 389.84, 2965522
04/16/21, 393.92, 393.92, 385.455, 391.01, 4532625
04/15/21, 380.00, 392.3602, 380.00, 390.01, 4488251
04/14/21, 375.34, 378.01, 374.58, 375.63, 2805633
04/13/21, 376.25, 379.31, 374.33, 374.50, 2652332
04/12/21, 374.48, 379.83, 374.03, 376.28, 3057307
04/09/21, 368.35, 376.61, 367.00, 376.30, 2483494
04/08/21, 363.11, 366.91, 363.11, 364.89, 2426651
04/07/21, 364.19, 365.88, 360.55, 365.64, 2159172
04/06/21, 368.78, 369.79, 362.72, 364.37, 2698564
04/05/21, 369.62, 372.63, 367.64, 370.18, 2709486
04/01/21, 372.20, 372.69, 365.755, 367.07, 2977791
03/31/21, 372.80, 377.00, 371.80, 372.07, 3356472
03/30/21, 377.55, 379.88, 371.80, 373.56, 3066057
03/29/21, 376.36, 380.50, 374.99, 379.06, 2740463
03/26/21, 371.675, 377.06, 370.285, 376.48, 2959773
03/25/21, 370.60, 372.11, 363.39, 371.09, 3021494
03/24/21, 366.05, 373.80, 365.51, 370.60, 3407781
03/23/21, 368.85, 371.54, 367.22, 368.50, 3100090
03/22/21, 365.00, 368.58, 360.11, 366.86, 3505213
03/19/21, 361.92, 370.4599, 359.01, 365.58, 8572926
03/18/21, 352.87, 364.32, 352.34, 362.05, 3311649
03/17/21, 355.17, 358.07, 351.83, 352.18, 2633061
03/16/21, 353.53, 355.36, 351.91, 354.60, 2904194
03/15/21, 356.92, 357.94, 351.5501, 353.88, 2343695
03/12/21, 353.17, 356.82, 351.99, 356.02, 2088664
03/11/21, 350.76, 355.97, 349.87, 353.10, 2520563
03/10/21, 353.91, 354.48, 348.50, 349.60, 3012275
03/09/21, 352.92, 361.25, 351.34, 351.98, 4277593
03/08/21, 347.01, 354.00, 345.60, 350.17, 3419860
03/05/21, 335.03, 348.29, 335.02, 347.10, 4563095
03/04/21, 334.17, 340.84, 332.67, 333.81, 4991609
03/03/21, 333.32, 338.16, 332.78, 332.87, 3039667
03/02/21, 335.00, 337.67, 333.89, 334.64, 2568915
03/01/21, 334.36, 338.905, 333.68, 334.65, 4199115
02/26/21, 330.55, 337.91, 329.85, 332.22, 5430019
02/25/21, 331.00, 333.60, 327.355, 328.87, 2780100
02/24/21, 328.49, 333.60, 326.04, 332.21, 3360533
02/23/21, 329.99, 333.94, 326.64, 329.51, 3225724
02/22/21, 321.50, 329.05, 320.35, 327.64, 2688464
02/19/21, 328.75, 328.85, 324.11, 324.58, 2313753
02/18/21, 325.90, 329.58, 325.20, 328.41, 2385100
02/17/21, 323.46, 328.60, 322.24, 326.86, 2637714
02/16/21, 327.36, 329.84, 322.48, 324.62, 4339162
02/12/21, 331.68, 332.40, 327.88, 328.24, 2760970
02/11/21, 335.00, 336.645, 331.50, 333.07, 2776664
02/10/21, 332.66, 335.76, 329.77, 333.40, 4122733
02/09/21, 323.90, 331.0449, 321.71, 329.63, 4096905
02/08/21, 327.01, 327.015, 323.805, 324.34, 4758181
02/05/21, 332.11, 333.48, 323.4825, 324.51, 7227908
02/04/21, 332.32, 335.29, 328.39, 329.32, 5962249
02/03/21, 338.00, 340.16, 334.60, 337.89, 2537417
02/02/21, 337.10, 344.6385, 337.10, 338.72, 2663668
02/01/21, 335.03, 338.15, 332.7408, 334.00, 3020168
01/29/21, 336.53, 339.02, 330.63, 333.58, 3899501
01/28/21, 336.64, 346.58, 334.51, 338.15, 2770191
01/27/21, 337.04, 338.00, 329.01, 332.99, 4770898
01/26/21, 350.51, 351.51, 342.57, 343.11, 2467549
01/25/21, 347.15, 350.39, 344.6046, 347.81, 2506366
01/22/21, 353.31, 354.62, 347.54, 347.55, 2585351
01/21/21, 350.81, 360.89, 350.74, 355.00, 3750194
01/20/21, 351.88, 352.08, 345.83, 350.84, 3036808
01/19/21, 356.21, 356.96, 351.56, 352.19, 3361269
01/15/21, 349.12, 353.05, 345.74, 351.30, 3776994
01/14/21, 356.85, 358.81, 350.42, 350.53, 2919879
01/13/21, 356.04, 356.81, 351.23, 355.04, 1974477
01/12/21, 357.94, 360.08, 355.23, 357.37, 2372762
01/11/21, 362.62, 364.29, 359.19, 360.75, 2695180
01/08/21, 367.00, 367.49, 358.76, 363.39, 2948002
01/07/21, 358.54, 366.45, 357.92, 365.03, 3366710
01/06/21, 337.11, 359.49, 335.11, 359.27, 6561435
01/05/21, 348.69, 351.36, 344.48, 344.80, 3160458
01/04/21, 351.45, 352.075, 340.38, 349.50, 4203821
12/31/20, 345.04, 351.09, 344.05, 350.68, 1969227
12/30/20, 347.08, 349.01, 344.47, 344.99, 1866024
12/29/20, 347.99, 351.29, 345.00, 347.35, 2275855
12/28/20, 343.21, 347.79, 343.06, 345.95, 2308222
12/24/20, 336.44, 341.41, 336.44, 340.79, 1360598
12/23/20, 336.49, 341.6499, 336.03, 337.59, 2348234
12/22/20, 335.16, 336.98, 333.47, 335.01, 2069883
12/21/20, 332.07, 336.95, 329.40, 336.08, 2893022
12/18/20, 342.52, 342.61, 334.00, 338.38, 8743007
12/17/20, 339.81, 342.60, 337.305, 341.67, 2525662
12/16/20, 336.83, 341.66, 334.26, 339.34, 2365672
12/15/20, 339.14, 341.01, 337.04, 339.67, 2616862
12/14/20, 340.03, 343.23, 335.86, 336.13, 2478953
12/11/20, 338.13, 338.88, 334.33, 337.07, 3071737
12/10/20, 345.16, 345.46, 339.2601, 339.65, 2896940
12/09/20, 348.89, 349.41, 341.61, 344.41, 2600442
12/08/20, 344.75, 349.90, 344.08, 347.86, 2471262
12/07/20, 348.72, 349.89, 345.2206, 347.86, 2999382
12/04/20, 346.00, 351.47, 345.75, 349.89, 3255426
12/03/20, 347.90, 352.77, 346.49, 348.68, 4169186
12/02/20, 341.77, 351.83, 341.50, 347.56, 2864281
12/01/20, 344.77, 354.10, 339.93, 341.19, 3817785
11/30/20, 335.11, 337.94, 330.29, 336.34, 5265707
11/27/20, 333.53, 338.90, 331.835, 337.94, 1558621
11/25/20, 338.82, 338.82, 329.14, 333.19, 3145335
11/24/20, 336.18, 340.00, 334.425, 336.01, 3759980
11/23/20, 335.55, 336.259, 331.59, 335.06, 2538118
11/20/20, 335.00, 337.6599, 331.71, 334.70, 3702637
11/19/20, 342.29, 343.07, 334.33, 337.00, 3935570
11/18/20, 353.43, 354.05, 343.09, 344.51, 2722477
11/17/20, 352.39, 353.36, 347.50, 352.10, 2557624
11/16/20, 358.95, 359.58, 351.01, 356.82, 2790381
11/13/20, 356.86, 357.94, 352.79, 355.67, 2442331
11/12/20, 351.40, 360.52, 349.75, 354.41, 2908228
11/11/20, 356.16, 356.81, 349.405, 351.70, 2048494
11/10/20, 349.49, 355.90, 348.17, 353.69, 3733236
11/09/20, 366.31, 367.95, 348.98, 350.00, 4635344
11/06/20, 350.36, 352.00, 344.57, 347.46, 2994932
11/05/20, 358.07, 360.98, 349.68, 354.40, 4786472
11/04/20, 345.23, 360.44, 341.141, 354.56, 10344920
11/03/20, 317.47, 326.44, 315.015, 321.35, 4043876
11/02/20, 312.64, 312.64, 307.36, 312.10, 4519209
10/30/20, 303.23, 307.17, 299.60, 305.14, 3557355
10/29/20, 306.59, 309.475, 301.46, 303.68, 3279189
10/28/20, 313.33, 317.81, 307.44, 308.00, 3301655
10/27/20, 323.06, 323.495, 319.43, 320.51, 2427684
10/26/20, 326.32, 327.75, 318.535, 323.06, 2408460
10/23/20, 329.16, 335.65, 328.13, 330.60, 2349525
10/22/20, 322.32, 328.06, 322.25, 325.73, 2100739
10/21/20, 323.41, 326.49, 322.18, 322.79, 2139034
10/20/20, 326.62, 328.62, 323.28, 323.41, 1988669
10/19/20, 328.54, 330.78, 322.06, 324.22, 2482339
10/16/20, 325.46, 332.35, 324.73, 329.90, 3293344
10/15/20, 318.85, 326.97, 316.33, 324.57, 3172686
10/14/20, 322.07, 330.57, 320.20, 321.85, 4455722
10/13/20, 328.50, 333.70, 327.71, 331.42, 2713530
10/12/20, 329.12, 333.5619, 329.01, 329.97, 2424163
10/09/20, 324.66, 328.17, 323.92, 327.84, 2028946
10/08/20, 323.43, 325.35, 320.99, 322.41, 2056700
10/07/20, 315.82, 324.74, 315.82, 323.17, 2596552
10/06/20, 318.95, 320.30, 313.49, 314.45, 2434408
10/05/20, 315.07, 318.42, 313.12, 318.15, 1638618
10/02/20, 312.10, 317.39, 308.36, 311.98, 2338048
10/01/20, 312.91, 315.17, 309.15, 313.07, 2731236
09/30/20, 304.02, 314.52, 303.99, 311.77, 3497316
09/29/20, 303.67, 305.50, 300.68, 304.15, 1797818
09/28/20, 306.39, 310.01, 302.83, 303.23, 2575710
09/25/20, 291.25, 303.27, 291.22, 302.50, 2455819
09/24/20, 292.19, 294.93, 289.64, 292.66, 2869110
09/23/20, 295.00, 296.10, 291.825, 292.14, 3710122
09/22/20, 298.44, 300.62, 292.92, 294.26, 3163604
09/21/20, 300.47, 300.53, 291.66, 299.19, 4124741
09/18/20, 305.01, 310.39, 303.77, 308.02, 3795806
09/17/20, 304.50, 307.38, 302.11, 304.98, 2394205
09/16/20, 309.07, 312.2499, 306.20, 306.52, 3438228
09/15/20, 310.05, 311.46, 306.05, 307.23, 1468486
09/14/20, 303.01, 311.12, 303.01, 308.57, 1795515
09/11/20, 305.07, 306.46, 297.29, 301.48, 3086088
09/10/20, 312.73, 314.44, 303.72, 304.60, 2421619
09/09/20, 309.68, 315.315, 308.4167, 312.02, 2195680
09/08/20, 311.03, 311.46, 303.83, 307.25, 2594530
09/04/20, 316.48, 317.8272, 306.63, 312.00, 2901147
09/03/20, 322.00, 323.82, 313.73, 316.23, 3872533
09/02/20, 312.56, 321.28, 312.56, 320.24, 2846460
09/01/20, 310.16, 314.72, 310.00, 312.83, 2487188
08/31/20, 314.89, 319.56, 312.54, 312.55, 4341556
08/28/20, 312.34, 315.82, 308.97, 314.37, 2883586
08/27/20, 310.41, 314.775, 305.49, 311.67, 2321100
08/26/20, 310.98, 311.36, 303.61, 308.82, 3178972
08/25/20, 312.20, 312.36, 307.80, 312.22, 1879520
08/24/20, 316.81, 316.90, 306.49, 308.84, 2922446
08/21/20, 311.28, 315.2809, 310.09, 314.14, 2488477
08/20/20, 314.83, 315.28, 312.01, 313.33, 2245791
08/19/20, 316.77, 319.49, 315.18, 315.40, 2066691
08/18/20, 321.98, 322.67, 315.71, 316.81, 2520285
08/17/20, 321.45, 323.80, 319.35, 320.51, 2772468
08/14/20, 320.54, 323.93, 318.725, 323.70, 1787375
08/13/20, 320.68, 321.87, 317.84, 321.52, 2159587
08/12/20, 318.00, 323.29, 317.64, 322.27, 2916495
08/11/20, 322.92, 324.57, 314.66, 315.55, 3018248
08/10/20, 317.00, 320.47, 315.582, 319.10, 2563849
08/07/20, 313.34, 319.00, 313.34, 317.03, 2600751
08/06/20, 312.00, 316.24, 310.40, 314.06, 3305601
08/05/20, 306.83, 312.96, 305.02, 312.47, 3014732
08/04/20, 301.91, 308.86, 300.07, 304.50, 3595182
08/03/20, 303.59, 304.91, 299.20, 303.61, 2628889
07/31/20, 303.44, 303.74, 298.05, 302.78, 3913650
07/30/20, 301.68, 306.46, 298.89, 305.23, 2205343
07/29/20, 301.46, 309.75, 300.00, 306.68, 2672724
07/28/20, 297.89, 301.40, 297.205, 299.93, 2257492
07/27/20, 298.43, 302.13, 297.37, 298.60, 2060506
07/24/20, 303.33, 304.28, 299.23, 300.79, 2415759
07/23/20, 308.20, 308.50, 301.27, 302.97, 2367675
07/22/20, 304.86, 306.909, 301.805, 306.71, 1935771
07/21/20, 305.03, 307.00, 303.11, 305.11, 2341560
07/20/20, 306.79, 308.60, 302.3801, 303.46, 2375525
07/17/20, 309.09, 310.97, 306.25, 306.53, 3016846
07/16/20, 305.01, 310.85, 303.16, 307.15, 3844474
07/15/20, 301.12, 310.69, 298.66, 304.07, 5116869
07/14/20, 297.81, 309.74, 296.71, 308.52, 4234881
07/13/20, 292.09, 304.52, 291.77, 299.71, 4263348
07/10/20, 294.24, 294.24, 287.1006, 291.23, 2391717
07/09/20, 295.10, 298.55, 287.50, 291.16, 3061657
07/08/20, 297.35, 300.865, 295.68, 298.36, 1987357
07/07/20, 300.66, 303.56, 295.95, 296.65, 2075730
07/06/20, 303.00, 303.49, 299.325, 302.81, 2395034
07/02/20, 300.50, 303.08, 297.1783, 298.26, 1971954
07/01/20, 295.83, 300.40, 295.24, 297.73, 2304052
06/30/20, 288.57, 296.45, 287.66, 294.95, 2932930
06/29/20, 288.45, 292.28, 286.615, 289.76, 2356713
06/26/20, 295.14, 296.58, 285.82, 286.88, 5043234
06/25/20, 288.28, 296.78, 286.06, 296.22, 3112537
06/24/20, 293.99, 297.10, 285.57, 289.18, 3399868
06/23/20, 294.01, 299.28, 291.07, 297.60, 4023457
06/22/20, 289.79, 293.00, 286.26, 292.67, 2174051
06/19/20, 294.43, 296.52, 290.91, 291.24, 5168477
06/18/20, 290.43, 291.78, 286.60, 291.48, 2926573
06/17/20, 295.10, 295.10, 291.23, 292.60, 2538430
06/16/20, 295.44, 297.565, 287.44, 293.00, 4248308
06/15/20, 278.02, 287.00, 273.71, 286.28, 4496631
06/12/20, 290.65, 294.10, 278.70, 285.15, 5416812
06/11/20, 303.36, 303.36, 280.80, 283.73, 6638905
06/10/20, 308.94, 310.31, 302.86, 305.75, 3296079
06/09/20, 309.90, 312.655, 307.33, 309.21, 3061770
06/08/20, 308.64, 315.84, 307.93, 309.48, 4635498
06/05/20, 304.00, 314.2825, 300.50, 311.85, 5554303
06/04/20, 303.18, 304.47, 294.2944, 298.08, 4374349
06/03/20, 307.85, 310.12, 302.74, 305.35, 4360327
06/02/20, 305.58, 308.10, 301.73, 306.31, 2757002
06/01/20, 304.02, 305.98, 300.563, 305.93, 2894409
05/29/20, 304.72, 308.37, 300.85, 304.85, 6253038
05/28/20, 305.95, 309.66, 303.29, 303.97, 4388845
05/27/20, 297.42, 303.80, 290.80, 303.77, 5618902
05/26/20, 296.50, 297.03, 292.50, 294.89, 4568023
05/22/20, 287.30, 290.24, 284.7938, 289.94, 2922841
05/21/20, 286.04, 290.13, 284.9301, 286.91, 3604897
05/20/20, 292.90, 292.90, 286.70, 287.99, 3200617
05/19/20, 290.74, 294.63, 288.88, 289.05, 3059370
05/18/20, 298.48, 299.72, 292.02, 293.36, 4017333
05/15/20, 292.41, 300.00, 290.72, 290.96, 12182810
05/14/20, 275.93, 292.449, 275.64, 290.61, 5705048
05/13/20, 284.49, 286.40, 275.56, 278.00, 5474075
05/12/20, 291.77, 293.15, 287.70, 287.70, 4214309
05/11/20, 285.56, 290.1032, 285.255, 288.69, 3490863
05/08/20, 289.49, 290.00, 285.66, 287.00, 3200304
05/07/20, 291.06, 292.29, 284.516, 285.00, 3162502
05/06/20, 295.10, 297.68, 288.44, 288.77, 2579182
05/05/20, 289.96, 296.00, 287.29, 293.04, 2501346
05/04/20, 284.49, 287.94, 282.11, 287.54, 2894193
05/01/20, 288.39, 289.00, 279.60, 284.51, 3526428
04/30/20, 286.65, 295.00, 285.52, 292.47, 7631715
04/29/20, 292.00, 292.75, 286.10, 287.65, 4258433
04/28/20, 298.00, 298.25, 285.62, 288.36, 3862897
04/27/20, 293.21, 296.86, 290.63, 293.98, 3706179
04/24/20, 287.29, 291.90, 284.00, 291.29, 3265412
04/23/20, 279.06, 288.46, 278.54, 285.33, 4420546
04/22/20, 279.58, 283.82, 276.71, 277.02, 3663658
04/21/20, 274.95, 280.00, 273.25, 274.19, 3977514
04/20/20, 285.30, 289.0086, 281.27, 282.14, 4072635
04/17/20, 300.99, 304.00, 287.10, 290.56, 5857541
04/16/20, 283.44, 300.00, 280.01, 298.43, 7738895
04/15/20, 276.33, 282.99, 270.68, 281.68, 7841764
04/14/20, 269.00, 273.07, 267.0001, 270.50, 4778901
04/13/20, 262.06, 264.96, 258.18, 263.51, 2965303
04/09/20, 265.00, 270.40, 261.60, 264.13, 4925544
04/08/20, 247.69, 269.16, 246.26, 267.83, 6390216
04/07/20, 259.81, 266.71, 246.54, 248.04, 4984097
04/06/20, 240.00, 249.29, 235.12, 248.34, 6337750
04/03/20, 238.32, 239.337, 227.27, 229.49, 4650291
04/02/20, 235.30, 242.00, 226.03, 240.44, 4636962
04/01/20, 238.69, 246.605, 235.44, 237.32, 4548766
03/31/20, 243.48, 254.5297, 243.00, 249.38, 5455654
03/30/20, 242.64, 254.09, 242.64, 251.28, 5328965
03/27/20, 242.94, 251.60, 238.24, 242.45, 4879622
03/26/20, 234.03, 257.96, 232.30, 255.39, 7518081
03/25/20, 219.09, 247.51, 216.00, 234.49, 10013990
03/24/20, 202.14, 220.27, 199.00, 219.80, 8894374
03/23/20, 202.04, 205.75, 187.72, 194.86, 10654480
03/20/20, 223.18, 232.64, 203.46, 206.59, 9364072
03/19/20, 216.98, 226.12, 208.9425, 219.80, 8065170
03/18/20, 225.75, 231.45, 200.19, 217.06, 12917490
03/17/20, 230.82, 248.76, 228.2901, 244.22, 9642169
03/16/20, 243.92, 245.68, 223.95, 225.04, 10303460
03/13/20, 260.99, 273.22, 242.27, 272.04, 9308415
03/12/20, 260.00, 272.23, 250.00, 250.41, 10496630
03/11/20, 274.76, 285.24, 273.26, 277.78, 7747394
03/10/20, 279.72, 283.90, 272.50, 280.00, 7366040
03/09/20, 264.465, 281.44, 259.24, 273.44, 8070720
03/06/20, 275.42, 284.97, 271.90, 283.87, 5361864
03/05/20, 281.60, 289.42, 279.94, 282.96, 5908381
03/04/20, 290.00, 295.84, 282.21, 289.42, 14532980
03/03/20, 275.35, 280.3536, 259.23, 261.40, 9188087
03/02/20, 257.34, 273.24, 250.32, 273.11, 8866267
02/28/20, 246.20, 257.10, 245.30, 254.96, 9963972
02/27/20, 258.42, 262.1542, 252.07, 253.92, 7604285
02/26/20, 264.72, 269.83, 258.7102, 263.00, 6807579
02/25/20, 280.15, 281.98, 262.01, 263.39, 8171242
02/24/20, 286.89, 288.99, 277.64, 277.79, 8790596
02/21/20, 300.47, 302.51, 298.61, 301.43, 2990311
02/20/20, 303.20, 304.16, 297.89, 302.13, 2885466
02/19/20, 303.37, 306.715, 302.7256, 305.31, 3021266
02/18/20, 299.67, 303.35, 299.00, 302.14, 3242145
02/14/20, 302.21, 303.97, 297.3066, 298.78, 2485610
02/13/20, 300.14, 305.90, 300.14, 302.20, 3565494
02/12/20, 295.00, 305.00, 294.01, 303.48, 6702084
02/11/20, 286.85, 291.57, 285.90, 290.79, 2992180
02/10/20, 286.23, 289.29, 285.45, 287.03, 3147356
02/07/20, 292.87, 293.39, 288.91, 289.22, 3426082
02/06/20, 297.00, 297.27, 290.00, 292.46, 3044084
02/05/20, 285.60, 297.00, 285.44, 295.73, 5760999
02/04/20, 277.28, 283.50, 276.88, 280.84, 4290256
02/03/20, 275.13, 276.85, 270.82, 274.02, 5646967
01/31/20, 278.17, 278.78, 271.18, 272.45, 5532985
01/30/20, 281.84, 281.84, 275.92, 280.98, 4211762
01/29/20, 284.00, 286.19, 280.891, 282.90, 3963946
01/28/20, 283.91, 288.37, 283.30, 285.87, 4341182
01/27/20, 288.00, 288.08, 280.07, 284.09, 4399767
01/24/20, 298.34, 299.93, 291.56, 292.81, 3678518
01/23/20, 300.01, 300.58, 296.65, 299.46, 3169618
01/22/20, 301.99, 302.13, 297.3501, 300.59, 3117568
01/21/20, 296.89, 302.54, 296.01, 300.53, 4963132
01/17/20, 300.01, 300.70, 295.88, 298.47, 4632160
01/16/20, 298.00, 300.99, 295.93, 300.74, 3710344
01/15/20, 289.02, 299.64, 289.00, 296.41, 6081615
01/14/20, 285.60, 288.24, 284.25, 288.24, 6067709
01/13/20, 294.37, 294.45, 285.015, 285.85, 6996743
01/10/20, 296.07, 296.07, 292.21, 295.13, 2477989
01/09/20, 294.29, 297.20, 293.7168, 294.22, 2838587
01/08/20, 291.50, 297.38, 290.04, 295.90, 3379840
01/07/20, 290.70, 291.49, 287.58, 289.79, 2497613
01/06/20, 288.00, 291.66, 287.22, 291.55, 3079134
01/03/20, 287.27, 291.875, 284.36, 289.54, 2712006
01/02/20, 293.98, 295.70, 289.79, 292.50, 2544306
12/31/19, 293.66, 294.09, 291.15, 293.98, 2224237
12/30/19, 296.05, 296.54, 293.45, 293.85, 1512088
12/27/19, 296.01, 296.54, 295.0142, 295.97, 1547211
12/26/19, 295.30, 296.26, 294.54, 295.65, 1050688
12/24/19, 295.26, 295.83, 293.56, 294.54, 714032
12/23/19, 293.43, 295.845, 292.81, 295.09, 2098950
12/20/19, 298.90, 300.00, 292.51, 292.59, 6608293
12/19/19, 295.00, 297.20, 293.62, 294.62, 3088889
12/18/19, 291.00, 294.86, 290.99, 292.90, 3621797
12/17/19, 291.24, 292.7775, 289.17, 290.47, 4409966
12/16/19, 287.97, 295.4393, 287.06, 292.03, 4664253
12/13/19, 284.97, 287.81, 284.12, 285.48, 3599123
12/12/19, 281.03, 283.99, 280.04, 283.61, 2996213
12/11/19, 278.30, 280.66, 278.03, 280.50, 2751415
12/10/19, 277.60, 279.60, 274.01, 279.52, 2515260
12/09/19, 280.77, 280.87, 277.42, 277.54, 2699241
12/06/19, 282.84, 283.04, 279.1139, 280.19, 2829012
12/05/19, 279.24, 282.82, 277.44, 282.00, 3357517
12/04/19, 281.62, 281.84, 278.6401, 279.32, 2694184
12/03/19, 276.97, 278.42, 273.85, 276.90, 3257109
12/02/19, 281.78, 282.00, 278.5671, 279.66, 2517775
11/29/19, 278.10, 280.92, 277.33, 279.87, 1520936
11/27/19, 281.01, 281.93, 278.69, 280.67, 2324495
11/26/19, 280.71, 282.25, 280.16, 281.40, 2998607
11/25/19, 277.78, 283.00, 277.01, 282.67, 4083804
11/22/19, 276.53, 277.77, 275.00, 276.84, 2802721
11/21/19, 275.22, 277.679, 273.91, 276.55, 3309861
11/20/19, 272.25, 276.03, 271.24, 275.56, 4141671
11/19/19, 275.24, 275.36, 271.55, 274.23, 4002075
11/18/19, 269.00, 278.45, 269.00, 272.93, 6985244
11/15/19, 256.11, 275.57, 255.36, 269.40, 10138250
11/14/19, 253.80, 256.08, 253.47, 255.83, 2102004
11/13/19, 254.87, 256.88, 253.19, 253.57, 3423750
11/12/19, 253.59, 255.76, 253.41, 255.25, 1892495
11/11/19, 255.05, 256.46, 253.33, 254.09, 1765676
11/08/19, 256.77, 258.34, 255.00, 256.97, 2200283
11/07/19, 251.95, 256.75, 251.26, 256.46, 3646276
11/06/19, 249.71, 251.99, 249.09, 250.52, 3668573
11/05/19, 253.74, 254.2718, 250.09, 250.30, 5393367
11/04/19, 253.63, 253.83, 249.91, 251.25, 3186427
11/01/19, 253.99, 256.33, 252.16, 252.21, 2919581
10/31/19, 254.38, 255.72, 249.91, 252.70, 3960351
10/30/19, 252.17, 255.275, 251.98, 254.80, 3299612
10/29/19, 247.04, 253.20, 246.31, 252.29, 3528905
10/28/19, 245.26, 248.39, 244.92, 247.05, 2957146
10/25/19, 243.91, 246.08, 242.15, 244.91, 2815054
10/24/19, 248.03, 248.49, 243.91, 244.51, 2569585
10/23/19, 248.39, 251.75, 246.73, 247.80, 3910707
10/22/19, 243.64, 251.50, 243.15, 249.48, 5797684
10/21/19, 245.02, 245.60, 242.15, 243.92, 3179082
10/18/19, 244.45, 246.41, 241.76, 245.34, 4923389
10/17/19, 238.69, 244.61, 237.27, 243.67, 6627654
10/16/19, 236.29, 237.48, 234.08, 236.99, 5404216
10/15/19, 232.69, 239.84, 231.09, 238.59, 13469620
10/14/19, 221.63, 223.34, 219.9033, 220.59, 4293196
10/11/19, 225.54, 228.85, 221.59, 222.07, 5919158
10/10/19, 218.19, 224.13, 217.52, 223.73, 5302516
10/09/19, 221.71, 223.47, 220.17, 222.08, 4503429
10/08/19, 219.49, 221.98, 218.3961, 220.11, 4878124
10/07/19, 219.05, 222.53, 218.99, 221.24, 3876619
10/04/19, 216.84, 219.86, 215.138, 219.80, 3711176
10/03/19, 215.63, 216.36, 213.05, 215.36, 3882264
10/02/19, 216.15, 219.36, 215.28, 216.75, 4925451
10/01/19, 219.19, 219.19, 212.08, 217.21, 5529744
09/30/19, 213.64, 218.53, 213.12, 217.32, 5330064
09/27/19, 218.18, 218.88, 215.02, 215.26, 4835579
09/26/19, 223.04, 223.63, 213.43, 215.48, 10461070
09/25/19, 224.28, 226.50, 222.13, 222.17, 4681080
09/24/19, 229.38, 229.84, 222.92, 225.00, 5047466
09/23/19, 229.77, 230.78, 228.32, 228.77, 3483932
09/20/19, 234.77, 235.00, 231.92, 232.89, 6254516
09/19/19, 232.00, 233.95, 231.23, 232.85, 2725873
09/18/19, 230.80, 233.1347, 229.23, 230.61, 2977490
09/17/19, 233.07, 233.99, 231.17, 232.52, 2408431
09/16/19, 232.82, 236.05, 232.15, 234.43, 2973588
09/13/19, 232.99, 236.56, 231.54, 233.61, 4523190
09/12/19, 235.00, 236.40, 229.70, 230.10, 4713659
09/11/19, 232.49, 234.25, 228.58, 234.21, 3168130
09/10/19, 231.45, 234.29, 230.83, 232.46, 4257813
09/09/19, 229.00, 231.9995, 228.56, 230.68, 3895602
09/06/19, 230.17, 231.96, 228.59, 229.00, 4183289
09/05/19, 230.00, 231.51, 227.58, 229.59, 4257137
09/04/19, 231.95, 232.9499, 226.50, 226.73, 4541228
09/03/19, 231.74, 232.17, 228.47, 230.62, 3382683
08/30/19, 233.67, 235.05, 232.29, 234.00, 3384152
08/29/19, 228.42, 232.30, 228.01, 230.62, 4052586
08/28/19, 222.42, 229.77, 220.78, 227.35, 4853814
08/27/19, 231.72, 232.40, 222.60, 222.93, 4988764
